id;concept_id;concept_confidence
5effe61e-9dd9-43a4-8cba-c3173f000e01;A5.general;0.45
9414266a-491d-43ea-adb8-a1f928f34112;A5.general;0.45
330667b3-f6dd-4fbf-8692-eb1bab5a11d0;A5.math_commission_proration;0.97
220d3c9c-8886-4dd0-a8c9-2dc9291798d8;A5.general;0.45
e4d5482f-e8de-4d1e-8670-7ca5e7ce2d77;A5.antitrust_advertising;0.88
90127c31-5047-41ea-834c-6a772e374af5;A5.antitrust_advertising;0.88
0675f366-5188-42cb-9616-edbb8de6a410;A5.general;0.45
52ee06b4-54c8-4169-81e9-4289e0819fa9;A5.general;0.45
ef10f195-dfad-4afb-b1fb-991adba1aa57;A5.math_capitalization_value;0.97
905ea1e7-3f65-4094-b6e0-df0d158c6060;A5.math_capitalization_value;0.97
1e110eb2-f6d7-45ee-941a-13d0f96201f4;A5.general;0.45
25006358-a5ad-426c-9106-1d712fc8fc95;A5.general;0.45
8d664de5-a1ae-4ade-bfc5-e17d109ed2d7;A5.agency_types;0.91
f0199606-a6bd-4a91-9368-1300daceb144;A5.agency_types;0.91
90c69dac-60cf-406e-bbd7-60ce61142578;A5.math_area_measurement;0.97
65d4870d-36fa-4df6-90ab-a85a185d62be;A5.math_area_measurement;0.97
dce7c4ec-a22d-45c2-a8c7-f56fcc16983c;A5.math_commission_proration;0.97
2f09450d-5b5d-4558-bc1c-6e4634d21c7a;A5.math_commission_proration;0.97
c18a881b-8e6f-44ef-a802-cb6b2a589593;A5.general;0.45
05dd21c6-ceb0-41ac-89b4-58cfe9c70780;A5.general;0.45
61cfac99-27a6-4b2f-9c5c-2911a21e3878;A5.general;0.45
3a1484ff-5797-4898-8370-e738f9b9d8ee;A5.general;0.45
963e84c8-7b6c-4ebd-8cf5-158d28d17e07;A5.general;0.45
492f8c00-ceb1-4888-afb3-86867d8f779b;A5.general;0.45
696329f9-4d14-4412-ae06-9520a8ff26a3;A5.math_capitalization_value;0.98
829231f7-2cb5-4109-9ee8-e2e902755e5a;A5.math_capitalization_value;0.98
5b65f2c6-a6e8-4d9c-b649-6c8fe6e34d85;A5.math_commission_proration;0.97
f300802f-5e13-4bed-b637-c4d7c9b029bf;A5.math_commission_proration;0.97
40573276-014d-4fd0-b68d-97a5e5cec9cc;A5.general;0.45
203d6e02-844a-4232-babc-dfac0020f221;A5.general;0.45
b6ba1023-ef47-437c-a71d-94c36229fc86;A5.general;0.45
01a59d7a-8310-470a-9470-c12802950705;A5.general;0.45
06db29ee-d29d-4aa5-b301-14611251e502;A5.general;0.45
972e603c-283a-4163-82f9-e2d254771bba;A5.general;0.45
da13d0c3-eab0-489e-bb44-1af407214750;A5.general;0.45
4b9e56a6-f0fa-46cd-b888-f71c4d66abc3;A5.general;0.45
fccba27d-2df9-4ddc-9ba0-1ea6104a43fb;A5.general;0.45
c4c70654-4cee-4199-b84c-c257aceb98b7;A5.general;0.45
6aa832bd-615f-4ccd-a99f-1207d839f210;A5.general;0.45
0551a715-2d09-4d13-9184-2cedb2ae74d0;A5.general;0.45
314af8a9-6c93-4a66-9f48-fb0dab91cc33;A5.general;0.45
dc4d10ba-d3c6-4613-bab1-96851c9a2690;A5.general;0.45
6c2a174b-4bf1-4a48-9b18-1e2fc900e2a4;A5.general;0.45
3e995b18-d60f-4d93-8fb7-499def693a40;A5.math_commission_proration;0.97
25a21309-96c8-4a4f-9547-5d50306f7874;A5.fiduciary_duties_oldcar;0.98
7ed74e72-e251-4586-9440-68c70fa75ddd;A5.fiduciary_duties_oldcar;0.98
5e55e479-daaf-4ee2-a46d-43f2879b540e;A5.compensation_procuring_cause;0.88
94ff50c7-050a-424e-8358-cb603d20aff4;A5.compensation_procuring_cause;0.88
b3e0724e-1443-4c0d-9f4a-763e7677007a;A5.general;0.45
a4b43438-ccb9-428a-8daf-ab73bb27a452;A5.general;0.45
7db4489b-6ae7-4650-a027-9c066ca24784;A5.math_commission_proration;0.97
793ded3a-8534-4279-a652-f39882f2d7f3;A5.math_commission_proration;0.97
3bce3844-5a49-42aa-b228-960b4ff54260;A5.math_area_measurement;0.97
c5e5dd06-b9d7-479b-8fe5-7c525707b56a;A5.math_area_measurement;0.97
eb35e72d-4d5a-4535-a044-26aa6b4c9aee;A5.math_commission_proration;0.99
f64c3b99-4184-459b-b718-b010be1d6136;A5.math_commission_proration;0.99
4d4ae80c-a208-4ff5-a71f-e8d1d77fa229;A5.math_commission_proration;0.98
aa17c6fd-d66e-411d-8c8b-cb88bd86cd3d;A5.math_commission_proration;0.98
b1b22143-8878-4bbf-b584-0a3cdfdc8e7c;A5.math_area_measurement;0.97
1b020452-3f5e-487a-ba58-a2dbb09d8130;A5.math_area_measurement;0.97
fff3b0d7-f57a-4a91-892e-034db3a09160;A5.math_commission_proration;0.97
08214a65-9ce8-44f6-83b4-d3d37db4b549;A5.math_area_measurement;0.98
4f8db850-8447-4243-bdca-bc594a4ac409;A5.math_area_measurement;0.98
eedeb134-af65-4c9d-90f6-f0164b3ef375;A5.general;0.45
2c739118-581a-443d-90b3-5b3067cffe5c;A5.general;0.45
1895bdfa-2bcc-4b00-9eae-8193b5712997;A5.math_commission_proration;0.97
c8cf91de-3086-4dff-80bc-b1d73cdb6cab;A5.math_commission_proration;0.97
2968f432-b6a0-4fa3-bada-c5187ff0a875;A5.math_capitalization_value;0.98
f325a5a4-6904-405a-b6c9-9cf0c751e6e9;A5.math_capitalization_value;0.98
19e01ca8-ab97-4513-80e0-5ff0dc0a5217;A5.math_commission_proration;0.97
7b8e9723-384b-41a3-80de-43690ed02a2e;A5.math_commission_proration;0.97
8aa1c7cf-15c3-43ba-92df-de727f9ff0bc;A5.math_taxes_transfer;0.98
251fb4b9-552d-454e-8578-8e2cd69df882;A5.math_taxes_transfer;0.98
e971c4e6-b213-463d-8550-ff115244174d;A6.closing_settlement_statement;0.99
7df74cea-976f-4c20-b627-e68000f55d22;A6.proration_taxes_insurance;0.99
626dab6d-2ee2-4547-9d22-bf98146c311f;B1.earnest_money;0.97
5530f691-361c-4368-9301-1afe46dffdec;B1.contracts_void_voidable;0.97
521434e8-a823-46a5-b957-097d09ea6081;B1.offer_acceptance_termination;0.98
27fc1d93-8312-4261-89b1-dc941599f106;B1.offer_acceptance_termination;0.96
483811cc-f160-4a1b-b194-127a40221759;B1.sc_license_categories_ce;0.97
3274d0ed-427b-4dfe-8303-d5168b8cac95;B1.general;0.45
161a450d-99d0-4cab-a3fb-d115bb0005d0;B1.contract_types_lease_option;0.96
d49b044c-98f9-40cf-bf24-37fd145adc34;B1.contracts_void_voidable;0.98
f5dc57b9-fd5d-4c47-bcb9-96c71c4cc91c;B1.offer_acceptance_termination;0.96
3d9f945e-bb40-444f-be6d-57eb97d741c6;B1.earnest_money;0.97
5737d40c-68ab-493d-8ab4-e93c9193c8d0;B1.statute_of_frauds;0.99
ecd44300-0ed6-4e3a-9467-8ccebaea760f;B1.statute_of_frauds;0.98
81b50841-5161-4abe-8173-17c35ac80624;B1.statute_of_frauds;0.97
fe38fce8-b12e-4a9a-9ca0-db8e7895e0ec;B1.statute_of_frauds;0.98
2db680f7-aacb-4cc4-8b5a-1c43cb5e1e21;B1.general;0.45
18ae6595-cb55-47fe-955e-723c7c222518;B1.general;0.45
a277c3c2-6a82-4a02-9148-b514fbff5848;B1.statute_of_frauds;0.98
60bc0872-ef91-415f-8c16-36e4762b1e9e;B1.contract_remedies_breach;0.97
fa4bb3e2-b636-4b7e-b11a-48a5fe9bb031;B1.statute_of_frauds;0.99
ca32db0f-9718-4647-a881-024271dcabd9;B1.contract_remedies_breach;0.98
0aae75ff-282d-4267-92ee-1bea4d25a27a;B1.offer_acceptance_termination;0.97
65e16810-7655-47e9-af36-e4be64cd3d77;B1.general;0.45
b2a4b42e-4e26-4ab6-8bb8-88ee0e794637;B1.contracts_void_voidable;0.97
c5db6dcb-14ad-4dc0-870f-f69dad808e67;B1.general;0.45
cf3a13f7-830a-49c2-82d8-ba241c0c771a;B1.earnest_money;0.97
06d1d53d-e6c8-44c3-83fa-9a5cca8afdde;B1.contract_types_lease_option;0.96
e6882d8b-8da1-4b5c-9454-ba1cc082f472;B1.contracts_void_voidable;0.97
e2e1b371-33a5-4565-80fc-7966b95a4130;B1.offer_acceptance_termination;0.97
d8622fb0-9779-4f99-91c4-8403ac80dc5c;B1.contract_remedies_breach;0.99
442d6918-dc36-4909-b5d1-467b1e853d33;B1.statute_of_frauds;0.97
3fc52bde-7a2a-439d-ba73-c1ca15c0d51f;B1.statute_of_frauds;0.98
b168ae22-cf37-4766-90e9-5393630ba266;B1.contract_remedies_breach;0.97
be67a5e5-eced-480b-8cf2-e4e22d75347a;B1.statute_of_frauds;0.97
a44684ee-e2e7-4940-8cdd-b46a022792e7;B1.contract_remedies_breach;0.97
4a1d9c25-8ecf-4306-a7fb-d26943238c6c;B1.contract_types_lease_option;0.98
f1aaa410-f907-4dbc-acb5-3fe7d9253829;B1.sc_license_categories_ce;0.97
3a037fb9-b122-43a3-8a16-b49ffd13d66a;B1.statute_of_frauds;0.97
1210b142-3373-4f3c-a23b-56bbedd43672;B1.contract_remedies_breach;0.99
8a54462a-c4e4-4f2e-88d5-2dff7b1cf8eb;B1.contract_types_lease_option;0.98
96986871-a76d-44b6-8f86-bfc186bd1224;B1.contract_types_lease_option;0.96
f6251a2b-241c-4f83-aca1-f95a625bceaa;B1.general;0.45
1155e3d8-7df6-47eb-b074-d09b4dcda7a9;B1.contract_types_lease_option;0.96
6f7dca74-7f87-420f-8f23-747931e7dc1e;B1.earnest_money;0.99
ffec4997-7ccd-409d-9ae7-0d9c3efa23c6;B1.earnest_money;0.99
0a35ba54-04a8-4945-8cd2-4cdb3173c8d8;B1.general;0.45
192543e2-ac1f-4493-9c0b-07edb6039c70;B1.contracts_void_voidable;0.97
7303c4ff-78fa-49ec-b385-18bb65b3b34f;B1.contracts_void_voidable;0.99
d570fcfb-c27f-4bad-9da7-3425927c942b;B1.offer_acceptance_termination;0.99
255b0720-e587-4c9c-af0a-4433bb2d54a3;B1.statute_of_frauds;0.99
370255e4-bacb-4182-9ae8-8ef9e00e8d68;B1.earnest_money;0.98
9325e400-b088-4292-9a82-dd0c4746c8f0;B1.contract_remedies_breach;0.98
9b3d2f0b-e92f-4f8b-84b8-c207e1124051;B1.general;0.45
89dc1e2f-ede1-46b3-a0d4-990740559405;B1.earnest_money;0.99
0e8161ed-95f5-4852-ae5d-c27f250f9781;B1.statute_of_frauds;0.97
499db5ad-dfbf-42a5-b75f-3edfb6f44e6f;B1.contract_remedies_breach;0.97
d5a0df99-cf5c-4a35-89e6-91d36a89e5bd;B1.contracts_void_voidable;0.98
af9dffbe-70af-457f-b42d-4ca50c06aecc;B1.statute_of_frauds;0.97
e01f4303-a6b5-4bae-b640-0f485a8e5033;B1.contracts_void_voidable;0.98
8e350397-cb5c-4b4f-b486-3fbd84861c0e;B1.general;0.45
2d7ab035-12eb-4294-b011-5bd0b685687e;B1.statute_of_frauds;0.98
c20044f5-9cd4-4b89-9b1d-1d40b500910f;B1.contract_remedies_breach;0.97
fdd2be6d-968b-463b-a31b-c797cad4c1b5;B1.statute_of_frauds;0.98
e2858253-6cf0-4ae4-855a-54feb096c506;B1.contract_remedies_breach;0.99
3fee9de6-d8c3-4652-8fb2-0dd855ad35d0;B1.earnest_money;0.98
a945931b-6c25-46b3-9413-3a8a2d0d4542;B1.general;0.45
6dd50c41-2bbe-469c-afcd-8128077c21f3;B1.contracts_void_voidable;0.97
9b47a5db-91cb-41e2-b2dd-e62350d52e17;B1.general;0.45
9c2ffe6c-e10a-4fb1-82f9-bcc4b3d0b60a;B1.contracts_void_voidable;0.97
b2af6121-57f3-423e-a75a-c25fdcb27108;B1.general;0.45
ca5e3f76-c1fc-43f6-b1d1-6b052856e918;B1.general;0.45
5c4b4c8c-5019-4949-b021-1ce18124bc47;B1.general;0.45
e064e26d-cb41-4e95-afdd-285a75e5a831;B1.offer_acceptance_termination;0.96
65e24d25-0d2e-437b-a47b-22ebaad843bd;B1.general;0.45
e1954d11-b14b-4d57-97b5-5d6ecd4bc2e2;B1.general;0.45
6193b5ec-3a05-4004-8d55-206debb16f4a;B1.general;0.45
afe04342-f7b3-4e66-bd78-607c2c2dca74;B1.general;0.45
a4e5c98b-2016-42ea-9565-11cd56f48690;B1.general;0.45
a81f0979-4e50-4516-b5ad-04b9dc012179;B1.contract_types_lease_option;0.97
f3df80ce-9704-48f2-a1ef-dc03de4e80de;B1.contract_types_lease_option;0.97
67de5584-4df6-4f65-ba79-f28687cf5298;B1.statute_of_frauds;0.98
fa95848a-1ddd-4f5d-8b03-92ce2852b13d;B1.general;0.45
3f46b92a-de78-4e99-ad9c-c480716a1149;B1.contract_remedies_breach;0.97
d6cdb752-b258-4131-b162-62c8f83ee85b;B1.general;0.45
7287fe99-bdb7-4686-8d59-70aeffdb5269;B1.contract_types_lease_option;0.96
a438ef45-cd69-4c66-a6c4-74624784619a;B1.contracts_void_voidable;0.97
653f8cad-dba5-40e4-b490-9af528a7cce6;B1.sc_license_categories_ce;0.97
ade6c73e-c7d3-4384-9cbc-15f0b64a2816;B1.sc_license_categories_ce;0.98
a1c9d07d-7a94-448e-9d51-bb271c4b79c3;B1.statute_of_frauds;0.97
80d8efe8-e737-4758-aa23-0f0879e1d583;B1.contracts_void_voidable;0.98
754da193-c742-46f3-9c4b-8f2a50986be5;B1.offer_acceptance_termination;0.96
abfb9e93-20d1-4ba7-9623-f8983f28d923;B1.statute_of_frauds;0.99
7ab6c875-a26c-42a8-a7f8-ed072ce18b2b;B1.contracts_void_voidable;0.99
8003a052-1515-4398-b0a7-42307bdd946f;B1.contract_remedies_breach;0.99
6fdb699a-9ff3-4643-bc63-84b1c7ab0409;B1.offer_acceptance_termination;0.96
de0bb0e3-620a-4934-874a-537f8382e0b5;B1.contracts_void_voidable;0.98
76e46270-08fc-459f-97e9-52cd6c86f856;B1.sc_license_categories_ce;0.97
a6ef8749-64d4-47d7-8445-e2eaee93da61;B1.statute_of_frauds;0.97
c18641f1-da64-4bf8-b4a7-cada1aa1481c;B1.general;0.45
448a2240-fd25-4e18-a776-fe24a2a957f8;B1.sc_license_categories_ce;0.97
8f17bcb8-5b68-4b38-aaac-ef04b2d6d984;B1.general;0.45
90f43e57-086f-4a0d-b857-caa9dff4133b;B1.statute_of_frauds;0.97
e1375d0c-8b77-421e-b71f-04057f7f12a3;B1.statute_of_frauds;0.99
48c1b590-b72b-40a1-b494-0867a8c66866;B1.general;0.45
9d43d860-1a7b-45de-88b4-ba9c147113a5;B1.statute_of_frauds;0.97
23a8b6ee-b041-4b7f-a88e-d2533923d52f;B1.contract_remedies_breach;0.97
bbe5fd61-b14f-4f76-991f-d7c1b1e752b2;B1.general;0.45
adbb7416-9397-46d1-bda0-b1d7d8951a1c;B1.statute_of_frauds;0.98
73c07e05-ab2c-49e2-88fc-c993a2bfe6f4;B1.statute_of_frauds;0.97
54d08aa7-0a93-4649-b694-6947feaad52b;B1.statute_of_frauds;0.98
02158034-cc09-4bea-ad47-2ed26f0c4025;B1.offer_acceptance_termination;0.96
ba0084e6-a436-4965-8177-fc01d0c78574;B1.general;0.45
e5e30c54-2cba-4033-84e5-d1183d9b3b10;B1.statute_of_frauds;0.97
51c7f0bf-849c-4b22-8330-84897630a633;B1.general;0.45
55f6bb39-0176-4db5-aef9-74b7cb80dd38;B1.general;0.45
fa711607-b61f-466a-bea9-1c18f2e5cf43;B1.contracts_void_voidable;0.97
80e3418e-6f68-47dd-929d-e85ad1c00e18;B1.contracts_void_voidable;0.97
09cfac91-1e9e-48cf-8167-cf366924d23c;B1.statute_of_frauds;0.97
ac17c294-325d-4b62-8546-6ed1b623b329;B1.contracts_void_voidable;0.97
22ac6856-4dcb-4815-aaa9-884143fd209f;B1.contract_types_lease_option;0.97
3c186a56-e5cf-4332-bd22-d53976e426ad;B1.contract_types_lease_option;0.99
23213341-90a0-4ea9-ac88-bbac12143282;B1.general;0.45
c4c54747-980a-4ce3-821b-5bd7e3d6d1e7;B1.earnest_money;0.97
2c16436a-00cf-4e06-a68e-beeda617945f;B1.general;0.45
a566bf28-88f9-4e6c-85cd-045ce604df3e;B1.sc_license_categories_ce;0.97
56a26753-1a37-4c8f-a427-5497bbe9ca10;B1.sc_license_categories_ce;0.97
37040bb7-45d5-46bf-9de0-e981f6b3fa5c;B1.general;0.45
fe6dcba2-9797-44a5-ae08-37aac179fec7;B1.general;0.45
7d495090-2874-4606-b91c-ef42e4405e68;B1.contract_types_lease_option;0.96
c06aac1f-6745-40ee-8ab3-c7b74766ea3f;B1.statute_of_frauds;0.99
1d707ea8-0f4d-4fa4-8111-7a72542f060f;B1.statute_of_frauds;0.97
c79c601f-8b0e-4687-959c-019e71d7862f;B1.contract_types_lease_option;0.96
ad947669-251d-47e0-b40c-f1c4b1599060;B1.contract_types_lease_option;0.96
9e574160-d335-4f50-896a-a22f20c9cd81;B1.contract_types_lease_option;0.98
f44081a8-5aa8-4e03-9881-c888f6a79a1c;B1.sc_license_categories_ce;0.97
add65e7c-25fe-4e5a-9f24-f160c1c68eac;B1.contract_remedies_breach;0.97
92f99b96-5e0f-4b6d-8bcf-e1d1e66f8508;B1.contract_remedies_breach;0.99
78afd99f-ad7e-4cd5-8599-707f63bff715;B1.earnest_money;0.97
f4a47f9a-98ef-46d5-95c8-0aa7660a5a33;B1.general;0.45
a879ef98-2c0f-43c5-8e7a-c62220a9fc97;B1.sc_license_categories_ce;0.97
8aff27e7-bf2e-4754-875f-c6f8e88f7354;B1.sc_license_categories_ce;0.97
92ab7cc1-f6d1-43b1-a69e-53371d1f0e65;B1.general;0.45
fc2fd83b-a2d0-4a15-b119-7f556ce5317f;B1.general;0.45
84ca0670-4d62-4c4c-a316-98dee2ce6ecc;B1.general;0.45
528deeb0-7ef0-471d-b12d-c02a03308bc8;B1.general;0.45
aa7b2521-9cec-422a-9eb2-8463ddb631f0;B1.contracts_void_voidable;0.97
271e10e0-dafd-455b-ad22-c13a074adef6;B1.general;0.45
1a30193b-b54f-47c8-927a-d95540f740f4;B1.contract_types_lease_option;0.97
191ade10-1c7c-4013-8bd0-4b240913be08;B1.contract_types_lease_option;0.97
f101d89d-2546-4225-97e9-763a7d6f073d;B1.contract_types_lease_option;0.98
5bf2813c-e337-4c92-928c-81a4a54d73f3;B1.contract_types_lease_option;0.96
9376e0a7-217d-4327-aa9d-8d5312cc8ae2;B1.general;0.45
10010419-fc4e-4022-88f5-9cc8213e9c5c;B1.contract_types_lease_option;0.96
d4108aff-d09e-482d-9e10-43b724557ab2;B1.contract_remedies_breach;0.99
6180c68a-839a-4645-a5c4-ed291359595e;B1.contract_remedies_breach;0.98
3dbe2f61-7072-4d67-a360-17ef89bd1ffa;B1.contract_remedies_breach;0.98
24aded9a-205e-4331-a00d-9784be341c07;B1.contract_types_lease_option;0.96
541ac735-1357-4920-8cb9-2c89d331e1e4;B1.sc_license_categories_ce;0.97
04ab80e6-5735-46db-b5fb-7fe78e2e6931;B1.sc_license_categories_ce;0.97
864ed7c9-3b0a-46e2-9312-55acdab762bd;B1.sc_license_categories_ce;0.97
94cc4f7a-7c3b-4abf-b9df-899617294108;B1.statute_of_frauds;0.97
2061bf2b-cd6c-4c36-a554-3ef86caf7592;B1.statute_of_frauds;0.98
a8a20c07-2836-44b8-abf9-b9636690fc4d;B1.statute_of_frauds;0.99
0d93a48e-f0db-485e-81e2-054b25bf5d75;B1.contracts_void_voidable;0.98
511b8183-8ad9-4d8a-8fe6-088dcb34b81c;B1.contracts_void_voidable;0.98
ab5d3867-66df-4edb-a303-e32eed24f189;B1.statute_of_frauds;0.99
6648d6c6-6056-48e5-960c-3fae0d1649ba;B1.statute_of_frauds;0.97
7044240b-e2e1-4e91-a389-697e122305a0;B1.contract_remedies_breach;0.97
5b64eea0-5ca1-4b98-bf35-094392f69920;B1.sc_license_categories_ce;0.97
ee5fc22c-4ff6-437d-821b-7c6b7e94c964;B1.contract_remedies_breach;0.99
3b249423-4d7e-4e7b-81e4-7d371b08093e;B1.contracts_void_voidable;0.98
10852c7a-8afd-4196-ae69-2933ab032c8f;B1.contract_remedies_breach;0.98
16ce7ba7-1efa-4ac8-9b53-0665e93a69c7;B1.statute_of_frauds;0.99
82f00505-33cc-4ef8-a1b0-742b9b5f2970;B1.statute_of_frauds;0.99
13008f90-ef05-4df5-bf14-a4fb87767c27;B1.contracts_void_voidable;0.97
12170b89-1313-4f72-a7b2-51797919f9d3;B1.general;0.45
a21aa19a-56b0-4f5a-965d-1649ffcb19a0;B1.contract_remedies_breach;0.98
cbf6510b-169a-4289-a963-a15b80880bca;B1.contract_remedies_breach;0.99
192a98be-3247-4016-8d0f-d74ac7ac3348;B1.statute_of_frauds;0.97
4f13f409-9bfb-4b98-9fa7-809f2ad5833f;B1.statute_of_frauds;0.97
bf3e47cf-b15e-48a5-89b2-a56411c9d2a8;B1.statute_of_frauds;0.97
0f7c1bd2-75bc-491e-aeca-1cbffcfc654a;B1.sc_license_categories_ce;0.97
31fbced4-b3d3-44e0-834a-d4c4f7d88e80;B1.statute_of_frauds;0.99
2362b2d3-c0e5-496f-b645-e7590a24dcad;B1.contracts_void_voidable;0.99
cba896af-1df1-4868-bc80-f12e90a167ce;B1.contracts_void_voidable;0.97
0376991a-4807-4c5c-b955-ce49d97714b9;B1.earnest_money;0.98
0448b6ba-c17d-4bc7-b441-1edb6bb912f5;B1.contract_remedies_breach;0.99
46e80ef9-0382-4630-aa03-1107797aaa64;B1.contracts_void_voidable;0.97
acf4e35f-9848-4c94-b5e1-383c0e52da64;B1.contract_remedies_breach;0.99
78946ad4-372a-42ca-af60-097868f475a9;B1.contract_remedies_breach;0.99
ca44f879-4b26-4717-be7f-add971181717;B1.earnest_money;0.99
740add09-8999-4839-910e-c5a7a4575ab6;B1.contract_remedies_breach;0.98
a164a95e-b154-4f51-8c74-dcdd7a1d393b;B1.offer_acceptance_termination;0.99
a9b38ecd-4a7e-4abc-8442-d28a4de161d0;B1.statute_of_frauds;0.97
969a2372-4abe-462f-a6ea-439050dcd35c;B1.statute_of_frauds;0.98
5eb4ea97-0d1c-4631-ac04-405486e2b284;B1.statute_of_frauds;0.97
b3d5e470-ef4e-4715-a681-1326bdca2d63;B1.statute_of_frauds;0.97
883c068f-1b6e-463f-b2d1-34f10e70f260;B1.statute_of_frauds;0.99
e133e8e9-d691-456b-aa03-1ce55d863d54;B1.contracts_void_voidable;0.98
a5d52a62-cf27-4012-9df1-e4385e9cb663;B1.offer_acceptance_termination;0.97
4729cdcf-009a-462e-9f13-a900325c7baf;B1.offer_acceptance_termination;0.99
e87f64c9-9d84-4955-bebd-fc522460a167;B1.sc_license_categories_ce;0.97
81fac1c3-1468-4413-b915-23104c975ac6;B1.statute_of_frauds;0.97
854accfc-3f66-4f02-b51d-86115d1308ab;B1.contracts_void_voidable;0.97
1c5cd34c-38d4-4a91-96ab-92d1c4c5b6c7;B1.contracts_void_voidable;0.98
796d5aa8-1589-49f5-ac32-e420b7e4e12e;B1.contract_remedies_breach;0.98
49f2c0e0-7776-4e91-a161-40e2e9ea760b;B1.contract_remedies_breach;0.98
bea11cae-bd72-4ce2-a199-fa5d4f285562;B1.statute_of_frauds;0.97
bbbc53ba-4332-47f7-9820-44122c80011d;B1.statute_of_frauds;0.98
9e25afed-a15e-417a-ae24-2a1282dac61f;B1.contract_remedies_breach;0.97
44db8c9e-174b-4642-84fd-b0b1417a446a;B1.earnest_money;0.97
774bed8f-7ffc-4699-82d7-84b813988998;B1.earnest_money;0.97
ca776a01-5b85-4aa4-8d4a-99fce8672c42;B1.earnest_money;0.97
b20ce23f-334e-4966-8c8f-c0652b735f1e;B1.earnest_money;0.97
34650b2a-ef14-4492-84c7-9b304f6eeaef;B1.statute_of_frauds;0.98
5f1fdb78-7d81-41a1-ac64-0e563621e4c6;B1.general;0.45
54c0264c-214e-45c7-ab3e-8e3a4817e6bc;B1.earnest_money;0.97
5a5601ec-b29c-4ba1-83f3-cfddce469a63;B1.statute_of_frauds;0.97
fe16927e-78c8-4906-bb1f-f549a5b4a9aa;B1.contracts_void_voidable;0.97
24a45d7f-dd9c-4317-8df0-3ddfb8613650;B1.statute_of_frauds;0.97
e434ac11-6bd2-469c-bd36-ffabf5ce41f5;B1.statute_of_frauds;0.99
58dc730c-3528-433d-97ed-987210e52b47;B1.contracts_void_voidable;0.98
ee8bbe4c-f43c-4375-a29e-560651e6741a;B1.earnest_money;0.97
09262bf9-ef13-4ac0-b635-ed40ec2658ba;B1.contract_remedies_breach;0.98
3d16e52a-6f65-433b-a584-578c2d795ccf;B1.statute_of_frauds;0.98
db8c4d27-c169-4bdc-9f80-039e7c86960d;B1.statute_of_frauds;0.97
9fa4742b-637a-4294-b3c0-f8e739ba13ad;B1.offer_acceptance_termination;0.98
6da2a8f6-0a04-4945-a797-532e5dc41219;B1.contracts_void_voidable;0.97
d82a6573-201b-48c0-9943-9cad8067a3a9;B1.general;0.45
143ead87-78f0-4c16-96e3-95f442e45087;B1.earnest_money;0.99
33d703e8-79b5-4221-9c3f-5fb2b12287a7;B1.sc_license_categories_ce;0.97
cd864df0-94a5-4e8d-9f66-943f15587e88;B1.earnest_money;0.99
cb1d0cb7-8efd-4faa-87ed-9fb71138c572;B1.earnest_money;0.97
abaf9015-bc4b-4c54-a4bd-9d871d8ef99b;B1.earnest_money;0.98
1e58c69c-9293-49c4-8a93-12451eb6ed4e;B1.contract_types_lease_option;0.96
f4f52767-0e92-4760-b982-76ee1ba744e0;B1.statute_of_frauds;0.97
8868bdca-8d05-4516-a04c-cb5cffc28733;B1.statute_of_frauds;0.97
ee2e29bb-e725-45d3-ae8c-f413c2960833;B1.statute_of_frauds;0.97
6c754371-524d-435e-8011-cc0fa00d1bd6;B1.sc_license_categories_ce;0.97
65d92e2c-40ad-4516-8cb4-1b1ad6a27a60;B1.general;0.45
e1f14929-38d5-4f70-8a64-91195ce2478c;B1.contracts_void_voidable;0.97
b406100f-d36c-417d-96aa-acf2c1643bf9;B2.general;0.45
8f937513-61df-4a70-8f3a-f03142eb2559;B1.contract_remedies_breach;0.98
39667572-ca20-424d-8987-a3735d73a536;B1.contract_types_lease_option;0.97
a7aeacb4-d37a-447f-99f1-23a59ee9c134;B1.general;0.45
cd2fca37-5d7f-40f6-a1d0-2526610e2798;B1.earnest_money;0.99
46c1d325-4bcc-498e-80a5-b5c214e77b97;B1.statute_of_frauds;0.98
d6889e46-823f-41e4-a897-e5f6e68aa6f2;B1.sc_license_categories_ce;0.97
3f5735e9-6a97-4afb-bfc8-94814a0df08b;B1.statute_of_frauds;0.99
2ce46c6c-73ac-400a-897e-41e34cc48ad9;B1.statute_of_frauds;0.97
19458def-3024-4a4b-9160-9033c2bfc699;B1.contracts_void_voidable;0.99
35c6409d-663a-4f91-8b87-6af29db0e16b;B1.contract_remedies_breach;0.99
187c24c6-8c6b-45de-80ca-393b0486c5ab;B1.statute_of_frauds;0.98
81541532-1f46-413f-a032-b6cf91bec38b;B1.sc_license_categories_ce;0.97
a3559d59-b1ba-4d04-a957-2ff8437184ff;B1.earnest_money;0.98
8fd9362f-8aad-4f74-bb0a-026f3a196fed;B1.contracts_void_voidable;0.97
306ae6d3-90cb-4d5e-a258-1f01bd06ec36;B1.general;0.45
010a36ff-3b29-40a8-8149-7286d8339306;B1.statute_of_frauds;0.97
c5fb00fd-5ab7-49cd-aec7-887d21c3d3ad;B1.statute_of_frauds;0.97
24dc5965-ce36-495a-b113-be56bf53c09d;B1.contract_types_lease_option;0.96
c5f242d9-c25a-4169-b976-a6fa3a81bc85;B1.contracts_void_voidable;0.97
f5eda842-ed2b-49e0-86db-e6451ae17d79;B2.general;0.45
